title,url,article_section,summary,date,code,tags,text
                     نوشدارو پس از مرگ سهراب؛ وقتی بی‌تدبیری مسئولان، مردم را به خیابان‌ها می‌کشاند                 ,https://roozno.com/fa/news/422816/نوشدارو-پس-از-مرگ-سهراب-وقتی-بی‌تدبیری-مسئولان-مردم-را-به-خیابان‌ها-می‌کشاند,[],آيا همان‌طور كه براي نام‌نويسي بهره‌مندي از اين تسهيلات در اطلاعيه اوليه تاكيد شده بود كه نياز به هيچ‌گونه مراجعه حضوري به بانك‌ها و سازمان‌هاي دولتي نيست، وزارت ارتباطات نمي‌توانست به دفاتر تلفن همراه دستور بدهد كه نام‌نويسي سيم‌كارت‌ها را به صورت غيرحضوري و آنلاين انجام دهند و در همان اطلاعيه يا اطلاعيه ديگري مردم در جريان اين موضوع قرار بگيرند و ديگر شاهد صفوف ازدحام شهروندان مقابل دفاتر تلفن همراه نباشيم؟! آيا دولت و «آقاي اپراتوري!» كه وزير محترم او را خطاب قرار داده، نمي‌دانند كه كرونا نه عقل و صبر دارد كه در صف انتظار بماند.,2020-04-19 14:30:00,                     ,"['بی تدبیری مسئولان', 'مردم']",
                     علی دایی مقابل دروازه بان افسانه‌ای منچستر/عکس                 ,https://roozno.com/fa/news/422821/علی-دایی-مقابل-دروازه-بان-افسانه‌ای-منچسترعکس,[], ,2020-04-19 14:44:00,                     ,"['علی دایی', 'دروازه بان افسانه ای']",
                     «مستعان ۱۱۰» اولی نیست؛ مروری بر محصولات جنجالی نظامی در ایران                 ,https://roozno.com/fa/news/422814/مستعان-۱۱۰-اولی-نیست-مروری-بر-محصولات-جنجالی-نظامی-در-ایران,[],دستگاه مستعان ۱۱۰ یا کرونایاب و حواشی مرتبط و ادعای غیرواقعی بودن آن، نخستین بار نیست که دامن‌گیر صنایع دفاعی کشور شده است؛ پیش از این نیز ساخت زیر دریایی السابحات و تانک فلاق، به دلیل ناکارآمدی مورد نقد قرار گرفته‌اند.,2020-04-19 14:16:00,                     ,"['ایران', 'محصولات جنجالی نظامی']",
                     محسن هاشمی: میزان ابتلا به کرونا در کشور بسیار بیشتر از آمار رسمی است                 ,https://roozno.com/fa/news/422813/محسن-هاشمی-میزان-ابتلا-به-کرونا-در-کشور-بسیار-بیشتر-از-آمار-رسمی-است,[],رئیس شورای شهر تهران در خصوص ایجاد موج جدید بیماری کرونا با رفع محدودیت‌ها هشدار داد.,2020-04-19 14:07:00,                     ,"['محسن هاشمی', 'امار رسمی ابتلا به کرونا']",
                     چرا سوال از زمان پایان قرنطینه، اشتباه است؟                 ,https://roozno.com/fa/news/422812/چرا-سوال-از-زمان-پایان-قرنطینه-اشتباه-است,[],درست است که ما نمی‌توانیم برای همیشه در حالت قرنطینه باقی بمانیم، ولی این نیز بدان معنا نیست که پناهگاه خود را تا زمانی که امنیت وجود نداشته باشد ترک کنیم، امنیتی که برقراری آن نیاز به یک تلاش و همت بالا دارد که از همین امروز باید آغاز شود.,2020-04-19 13:55:00,                     ,"['پایان قرنطینه', 'سوال اشتباه']",
                     کارزار وزارت خارجه برای رفع تحریم‌ها به کجا رسید؟                 ,https://roozno.com/fa/news/422811/کارزار-وزارت-خارجه-برای-رفع-تحریم‌ها-به-کجا-رسید,[],دلیل سوم عدم موفقیت کارزار وزارت خارجه ایران در رفع تحریم‌ها، می‌تواند این باشد که آمریکایی‌ها اساسا کرونا را عامل مساعدی در تضعیف بیشتر ایران می‌بینند و در نتیجه، نمی‌خواهند از طریق کمک به ایران، این فرصت را از دست بدهند. شاید به همین دلیل، در حالی که وزارت خارجه ایران برای رفع تحریم‌ها تلاش می‌کرد، آمریکا تحریم‌های جدیدی علیه ایران اعمال کرد. همچنین در بحبوحه بحران کرونا در ایران و جهان، مجله فارین آفرز، مقاله مفصلی به قلم دو کارشناس برجسته آمریکایی (ری تکی و اریک ادلمن) منتشر کرد که در آن نقشه راه مفصلی برای براندازی در ایران در شرایط فعلی ارائه شده است.,2020-04-19 13:51:00,                     ,"['وزارت خارجه', 'رفع تحریم ها']",
                     انتقاد نماینده اصولگرا از گزارش دیوان محاسبات /عادل آذر باید استدلال می‌آورد /دیوان راحت می‌توانست در یک جلسه گزارش را با اعضای دولت مطرح کند                 ,https://roozno.com/fa/news/422810/انتقاد-نماینده-اصولگرا-از-گزارش-دیوان-محاسبات-عادل-آذر-باید-استدلال-می‌آورد-دیوان-راحت-می‌توانست-در-یک-جلسه-گزارش-را-با-اعضای-دولت-مطرح-کند,[],نماینده مردم فلاورجان در مجلس گفت: آقای عادل آذر خیلی راحت‌تر می‌توانستند، گزارش خود را در جلسه با اعضای دولت و دیوان محاسبات مطرح کنند، نباید این گزارش به تریبون‌ها و فضای مجازی کشیده می‌شد.,2020-04-19 13:48:00,                     ,"['اعضای دولت', 'دیوان محاسبات']",
                     مگر می‌توان در شرایط سخت ارزی کشور از یک دلار هم چشم پوشی کرد؟                 ,https://roozno.com/fa/news/422809/مگر-می‌توان-در-شرایط-سخت-ارزی-کشور-از-یک-دلار-هم-چشم-پوشی-کرد,[],معاون اول رییس جمهوری در پستی اینستاگرامی نوشت: مگر می توان در شرایط سخت ارزی کشور از یک دلار هم چشم پوشی کرد؟,2020-04-19 13:45:00,                     ,"['جهانگیری', 'شرایط سخت ارزی']",
                     سهمیه بنزین خودرو‌ها امشب واریز می‌شود                 ,https://roozno.com/fa/news/422818/سهمیه-بنزین-خودرو‌ها-امشب-واریز-می‌شود,[],طبق اعلام شرکت ملی پخش فرآورده‌های نفتی، ساعت ۲۴ امشب، ششمین مرحله سهمیه بنزین در کارت‌های سوخت شارژ می‌شود.,2020-04-19 14:18:00,                     ,['سهمیه بنزین'],
                     تداوم دورکاری در ادارات                 ,https://roozno.com/fa/news/422817/تداوم-دورکاری-در-ادارات,[],با وجود تغییراتی که در مورد فعالیت اصناف در هفته جاری ایجاد شد، نحوه حضور کارکنان همچنان مانند قبل است؛ به طوری که تا دو سوم حاضر هستند و مابقی دورکار خواهند بود.,2020-04-19 14:13:00,                     ,"['دورکاری', 'ادارات']",
                     تداوم و گسترش اقدامات ضدکرونایی سایپا همزمان با افزایش تولید                 ,https://roozno.com/fa/news/422806/تداوم-و-گسترش-اقدامات-ضدکرونایی-سایپا-همزمان-با-افزایش-تولید,[], ,2020-04-19 13:38:00,                     ,"['سایپا', 'اقدامات ضد کرونایی']",
                     آغاز ثبت نام وام ۷ میلیون تومانی برای بازنشستگان                 ,https://roozno.com/fa/news/422808/آغاز-ثبت-نام-وام-۷-میلیون-تومانی-برای-بازنشستگان,[], ,2020-04-19 13:44:00,                     ,"['بازنشستگان', 'وام 7 میلیونی']",
                     دلار در پایین‌ترین قیمت سال ۹۹/ یورو ۱۶.۶۵۰ تومان شد                 ,https://roozno.com/fa/news/422807/دلار-در-پایین‌ترین-قیمت-سال-۹۹-یورو-۱۶۶۵۰-تومان-شد,[], ,2020-04-19 13:40:00,                     ,"['سال 99', 'قیمت دلار']",
                     پشت پرده مربیگری مسعود شجاعی در تراکتور                 ,https://roozno.com/fa/news/422805/پشت-پرده-مربیگری-مسعود-شجاعی-در-تراکتور,[], ,2020-04-19 13:37:00,                     ,"['مسعود شجاعی', 'مربیگری']",
                     درخواست جالب رونالدینیو در حبس خانگی                 ,https://roozno.com/fa/news/422803/درخواست-جالب-رونالدینیو-در-حبس-خانگی,[], ,2020-04-19 13:15:00,                     ,"['رونالدینو', 'حبس خانگی']",
                     قیمت طلا در هفته ای که گذشت چقدر پایین آمد؟                 ,https://roozno.com/fa/news/422802/قیمت-طلا-در-هفته-ای-که-گذشت-چقدر-پایین-آمد,[], ,2020-04-19 13:07:00,                     ,"['قیمت طلا', 'هفته گذشته']",
                     گم شدن هدیه شهرداری ووهان به شهرداری تهران!                 ,https://roozno.com/fa/news/422801/گم-شدن-هدیه-شهرداری-ووهان-به-شهرداری-تهران,[],عضو هیأت رئیسه شورای شهر تهران گفت: شهرداری ووهان دستگاه زباله‌سوز بیمارستانی به شهرداری تهران هدیه کرده، ولی این هدیه در اختیار پایتخت قرار نگرفته است.,2020-04-19 13:01:00,                     ,"['هدیه', 'شهردار', 'مفقود']",
